"","Site","Name","Year","Date","Time","QC","Depth","Temp","DO","PctSat","Ecoli","Flag"
"1414","P030","PRESUMPSCOT RIVER - R47 - VRMP",2016,2016-06-04,"06:50:00","NA",NA,18.8,8.55,93.3,77.1,FALSE
"1415","PI010","EAST BRANCH PISCATAQUA RIVER - RPSEB05 - VRMP",2016,2016-06-04,"07:40:00","NA",NA,16.3,7.18,73.2,1299.65,FALSE
"1416","PI020","PISCATAQUA RIVER - RPS12 - VRMP",2016,2016-06-04,"08:00:00","NA",NA,14.5,9.7,95.2,1413.6,FALSE
"1417","PL040","PLEASANT RIVER - RPL47 - VRMP",2016,2016-06-04,"05:40:00","NA",NA,15.6,7.25,93.2,206.3,FALSE
"1418","TA010","TANNERY BROOK - RLTTN06 - VRMP",2016,2016-06-04,"06:25:00","NA",NA,15.4,8.24,82.1,55.6,FALSE
"1419","BL010","BLACK BROOK- RBK05 -VRMP",2016,2016-06-05,"07:15:00","NA",NA,14.1,9.17,88.9,1732.87,FALSE
"1420","BL010","BLACK BROOK- RBK05 -VRMP",2016,2016-06-18,"07:00:00","NA",NA,14,7.32,70.6,344.1,FALSE
"1421","CW010","COLLEY WRIGHT BROOK - RCW10 - VRMP",2016,2016-06-18,"07:11:00","NA",NA,16.7,6.46,66.7,517.2,FALSE
"1422","CW020","COLLEY WRIGHT BROOK - RCW28 - VRMP",2016,2016-06-18,"06:47:00","NA",NA,15.4,6.78,68.1,1203.31,FALSE
"1423","DB010","DITCH BROOK - RPL00 - VRMP",2016,2016-06-18,"06:00:00","NA",NA,18.9,8.9,95.8,78,FALSE
"1424","M010","MILL BROOK - RML01 - VRMP",2016,2016-06-18,"07:15:00","NA",NA,15.5,8.71,86.7,727,FALSE
"1425","M030","MILL BROOK - RML63 - VRMP",2016,2016-06-18,"08:09:00","NA",NA,21.8,7.78,88.6,63.8,FALSE
"1426","N010","NASON BROOK - RNS11 - VRMP",2016,2016-06-18,"06:35:00","NA",NA,12.5,8.7,82,461.1,FALSE
"1427","OB010","OTTER BROOK - ROT06 - VRMP",2016,2016-06-18,"05:20:00","NA",NA,11.9,8.16,75.4,258.1,FALSE
"1428","P020","PRESUMPSCOT RIVER - R24 - VRMP",2016,2016-06-18,"06:45:00","NA",NA,19.4,8.1,88.1,56.1,FALSE
"1429","P030","PRESUMPSCOT RIVER - R47 - VRMP",2016,2016-06-18,"07:00:00","NA",NA,19.2,8.4,90.7,60.9,FALSE
"1430","PI010","EAST BRANCH PISCATAQUA RIVER - RPSEB05 - VRMP",2016,2016-06-18,"07:36:00","NA",NA,16.6,6.84,70.3,152.9,FALSE
"1431","PI020","PISCATAQUA RIVER - RPS12 - VRMP",2016,2016-06-18,"07:48:00","NA",NA,14.6,9.47,93.2,70.3,FALSE
"1432","PL040","PLEASANT RIVER - RPL47 - VRMP",2016,2016-06-18,"05:40:00","NA",NA,15.8,8.1,68.1,172.3,FALSE
"1433","DB010","DITCH BROOK - RPL00 - VRMP",2016,2016-07-02,"06:20:00","NA",NA,19.1,8.39,90.5,2419.6,TRUE
"1434","DG010","DOUGLAS BROOK - RLTNBDG20 - VRMP",2016,2016-07-02,"07:20:00","NA",NA,17.8,7.9,83.7,2419.6,TRUE
"1435","L010","LITTLE RIVER - RLT08 - VRMP",2016,2016-07-02,"06:35:00","NA",NA,19.9,7.76,85.5,1203.31,FALSE
"1436","L010","LITTLE RIVER - RLT08 - VRMP",2016,2016-07-02,"06:35:00","D",NA,19.9,7.77,85.6,829.7,FALSE
"1437","M010","MILL BROOK - RML01 - VRMP",2016,2016-07-02,"07:35:00","NA",NA,19.3,7.81,85.1,517.2,FALSE
"1438","M030","MILL BROOK - RML63 - VRMP",2016,2016-07-02,"08:10:00","NA",NA,23.5,7.44,87.6,12.1,FALSE
"1439","N010","NASON BROOK - RNS11 - VRMP",2016,2016-07-02,"06:50:00","NA",NA,NA,7.22,76.2,2419.6,TRUE
"1440","OB010","OTTER BROOK - ROT06 - VRMP",2016,2016-07-02,"06:30:00","NA",NA,16.6,4.29,44.1,2419.6,TRUE
"1441","P020","PRESUMPSCOT RIVER - R24 - VRMP",2016,2016-07-02,"07:00:00","NA",NA,23,7.46,87,79.4,FALSE
"1442","P030","PRESUMPSCOT RIVER - R47 - VRMP",2016,2016-07-02,"07:20:00","NA",NA,22.9,7.61,88,111.9,FALSE
"1443","PI010","EAST BRANCH PISCATAQUA RIVER - RPSEB05 - VRMP",2016,2016-07-02,"07:35:00","NA",NA,19.9,6.22,68.4,201.4,FALSE
"1444","PI020","PISCATAQUA RIVER - RPS12 - VRMP",2016,2016-07-02,"07:50:00","NA",NA,18.3,8.75,93.1,488.4,FALSE
"1445","PL040","PLEASANT RIVER - RPL47 - VRMP",2016,2016-07-02,"06:05:00","NA",NA,19.1,7.3,78.2,2419.6,TRUE
"1446","TA010","TANNERY BROOK - RLTTN06 - VRMP",2016,2016-07-02,"07:00:00","NA",NA,18.3,7.3,77.8,2419.17,FALSE
"1447","DB010","DITCH BROOK - RPL00 - VRMP",2016,2016-07-16,"06:20:00","NA",NA,21,7.98,89.8,47.2,FALSE
"1448","L010","LITTLE RIVER - RLT08 - VRMP",2016,2016-07-16,"06:25:00","NA",NA,21.9,6.75,76.8,344.8,FALSE
"1449","M010","MILL BROOK - RML01 - VRMP",2016,2016-07-16,"05:40:00","NA",NA,22.4,6.67,76.5,920.8,FALSE
"1450","M030","MILL BROOK - RML63 - VRMP",2016,2016-07-16,"08:10:00","NA",NA,25.6,6.96,85.3,6.3,FALSE
"1451","N010","NASON BROOK - RNS11 - VRMP",2016,2016-07-16,"06:45:00","NA",NA,18.3,6.8,72.9,435.2,FALSE
"1452","OB010","OTTER BROOK - ROT06 - VRMP",2016,2016-07-16,"05:20:00","NA",NA,17.3,5.1,53.1,261.3,FALSE
"1453","OB010","OTTER BROOK - ROT06 - VRMP",2016,2016-07-16,"05:20:00","D",NA,NA,NA,NA,121.1,FALSE
"1454","P020","PRESUMPSCOT RIVER - R24 - VRMP",2016,2016-07-16,"05:50:00","NA",NA,24.9,7.2,86.7,139.1,FALSE
"1455","P030","PRESUMPSCOT RIVER - R47 - VRMP",2016,2016-07-16,"05:35:00","NA",NA,25,7.43,89.5,98.8,FALSE
"1456","P030","PRESUMPSCOT RIVER - R47 - VRMP",2016,2016-07-16,"05:35:00","D",NA,NA,NA,NA,117.8,FALSE
"1457","PI010","EAST BRANCH PISCATAQUA RIVER - RPSEB05 - VRMP",2016,2016-07-16,"07:35:00","NA",NA,22.7,5.76,66.9,143.9,FALSE
"1458","PI010","EAST BRANCH PISCATAQUA RIVER - RPSEB05 - VRMP",2016,2016-07-16,"07:35:00","D",NA,22.7,5.16,59.9,198.9,FALSE
"1459","PI020","PISCATAQUA RIVER - RPS12 - VRMP",2016,2016-07-16,"07:50:00","NA",NA,20.6,7.74,86.2,461.1,FALSE
"1460","PL040","PLEASANT RIVER - RPL47 - VRMP",2016,2016-07-16,"06:04:00","NA",NA,23.2,6.6,78.6,214.3,FALSE
"1461","TA010","TANNERY BROOK - RLTTN06 - VRMP",2016,2016-07-16,"06:45:00","NA",NA,21.5,6.09,68.9,571.7,FALSE
"1462","DB010","DITCH BROOK - RPL00 - VRMP",2016,2016-07-30,"06:37:00","NA",NA,19.2,8.44,92.7,72.7,FALSE
"1463","DG010","DOUGLAS BROOK - RLTNBDG20 - VRMP",2016,2016-07-30,"08:00:00","NA",NA,19.7,5.78,62.9,224.7,FALSE
"1464","L010","LITTLE RIVER - RLT08 - VRMP",2016,2016-07-30,"07:15:00","NA",NA,21.5,6.14,69.3,62.9,FALSE
"1465","M010","MILL BROOK - RML01 - VRMP",2016,2016-07-30,"06:50:00","NA",NA,20.5,7.11,79,1732.87,FALSE
"1466","M030","MILL BROOK - RML63 - VRMP",2016,2016-07-30,"07:53:00","NA",NA,25.1,6.02,82.7,9.4,FALSE
"1467","N010","NASON BROOK - RNS11 - VRMP",2016,2016-07-30,"06:55:00","NA",NA,17.23,7.16,74.3,435.2,FALSE
"1468","OB010","OTTER BROOK - ROT06 - VRMP",2016,2016-07-30,"05:39:00","NA",NA,16.03,5.61,56.4,165.8,FALSE
"1469","P030","PRESUMPSCOT RIVER - R47 - VRMP",2016,2016-07-30,"06:35:00","NA",NA,26.2,6.59,81.2,39.3,FALSE
"1470","PI010","EAST BRANCH PISCATAQUA RIVER - RPSEB05 - VRMP",2016,2016-07-30,"07:20:00","NA",NA,21.4,5.61,63.5,275.5,FALSE
"1471","PI020","PISCATAQUA RIVER - RPS12 - VRMP",2016,2016-07-30,"07:33:00","NA",NA,19.5,8.02,87.4,307.6,FALSE
"1472","PL040","PLEASANT RIVER - RPL47 - VRMP",2016,2016-07-30,"06:02:00","NA",NA,20.8,5.71,63.3,150,FALSE
"1473","TA010","TANNERY BROOK - RLTTN06 - VRMP",2016,2016-07-30,"07:35:00","NA",NA,17.7,6.86,71.6,307.6,FALSE
"1474","DB010","DITCH BROOK - RPL00 - VRMP",2016,2016-08-13,"06:55:00","NA",NA,20.7,8.1,90.8,113,FALSE
"1475","DG010","DOUGLAS BROOK - RLTNBDG20 - VRMP",2016,2016-08-13,"07:10:00","NA",NA,19.3,6.3,69.1,517.2,FALSE
"1476","L010","LITTLE RIVER - RLT08 - VRMP",2016,2016-08-13,"06:20:00","NA",NA,22.2,6.85,78.4,325.5,FALSE
"1477","M010","MILL BROOK - RML01 - VRMP",2016,2016-08-13,"06:31:00","NA",NA,NA,NA,NA,1986.28,FALSE
"1478","M030","MILL BROOK - RML63 - VRMP",2016,2016-08-13,"08:45:00","NA",NA,23.9,6.35,75.4,209.6,FALSE
"1479","N010","NASON BROOK - RNS11 - VRMP",2016,2016-08-13,"07:23:00","NA",NA,18.8,6.75,72.6,1203.31,FALSE
"1480","OB010","OTTER BROOK - ROT06 - VRMP",2016,2016-08-13,"06:21:00","NA",NA,18.4,3.2,32.2,913.9,FALSE
"1481","P020","PRESUMPSCOT RIVER - R24 - VRMP",2016,2016-08-13,"06:00:00","NA",NA,NA,NA,NA,980.4,FALSE
"1482","P030","PRESUMPSCOT RIVER - R47 - VRMP",2016,2016-08-13,"06:23:00","NA",NA,NA,NA,NA,1986.28,FALSE
"1483","PI010","EAST BRANCH PISCATAQUA RIVER - RPSEB05 - VRMP",2016,2016-08-13,"08:05:00","NA",NA,22.2,6.01,69.1,980.4,FALSE
"1484","PI020","PISCATAQUA RIVER - RPS12 - VRMP",2016,2016-08-13,"08:20:00","NA",NA,19.9,7.9,86.7,1413.6,FALSE
"1485","PL040","PLEASANT RIVER - RPL47 - VRMP",2016,2016-08-13,"06:35:00","NA",NA,22.3,5.9,67.4,1553.07,FALSE
"1486","TA010","TANNERY BROOK - RLTTN06 - VRMP",2016,2016-08-13,"06:40:00","NA",NA,20,6.91,76.6,816.4,FALSE
"1487","DB010","DITCH BROOK - RPL00 - VRMP",2016,2016-08-27,"07:01:00","NA",NA,18.4,8.5,91.7,19.9,FALSE
"1488","DG010","DOUGLAS BROOK - RLTNBDG20 - VRMP",2016,2016-08-27,"07:45:00","NA",NA,18.4,6.15,65.2,172.5,FALSE
"1489","L010","LITTLE RIVER - RLT08 - VRMP",2016,2016-08-27,"07:00:00","NA",NA,20.5,6.87,76.7,248.1,FALSE
"1490","M030","MILL BROOK - RML63 - VRMP",2016,2016-08-27,"08:10:00","NA",NA,22.6,6.52,75.4,24.3,FALSE
"1491","N010","NASON BROOK - RNS11 - VRMP",2016,2016-08-27,"07:20:00","NA",NA,15.9,7.5,75.7,1046.24,FALSE
"1492","OB010","OTTER BROOK - ROT06 - VRMP",2016,2016-08-27,"06:15:00","NA",NA,16,3.83,38.7,142.1,FALSE
"1493","PI010","EAST BRANCH PISCATAQUA RIVER - RPSEB05 - VRMP",2016,2016-08-27,"07:40:00","NA",NA,20.5,5.87,65.2,214.3,FALSE
"1494","PI020","PISCATAQUA RIVER - RPS12 - VRMP",2016,2016-08-27,"07:50:00","NA",NA,18.7,8.35,89.6,214.3,FALSE
"1495","PL040","PLEASANT RIVER - RPL47 - VRMP",2016,2016-08-27,"06:35:00","NA",NA,19.3,5.6,62.6,325.5,FALSE
"1496","TA010","TANNERY BROOK - RLTTN06 - VRMP",2016,2016-08-27,"07:25:00","NA",NA,17.3,7.31,76.7,111.2,FALSE
"1497","BB010","BAKER BROOK - RPLBK17 - VRMP",2017,2017-05-20,"09:40:00","NA",NA,14.5,9.48,92.7,81.3,FALSE
"1498","BL010","BLACK BROOK- RBK05 -VRMP",2017,2017-05-20,"07:16:00","NA",NA,13,8.61,81.4,142.1,FALSE
"1499","BL020","BLACK BROOK-RBK49-VRMP",2017,2017-05-20,"09:22:00","NA",NA,13.3,8.4,80.4,31.3,FALSE
"1500","DB010","DITCH BROOK - RPL00 - VRMP",2017,2017-05-20,"05:42:00","NA",NA,15.2,NA,92.9,38.4,FALSE
"1501","DG010","DOUGLAS BROOK - RLTNBDG20 - VRMP",2017,2017-05-20,"07:33:00","D",NA,15.8,7.99,80.4,31.7,FALSE
"1502","DG010","DOUGLAS BROOK - RLTNBDG20 - VRMP",2017,2017-05-20,"08:05:00","NA",NA,15.5,9.08,91.5,NA,FALSE
"1503","L010","LITTLE RIVER - RLT08 - VRMP",2017,2017-05-20,"07:00:00","NA",NA,17,7.83,81,98.5,FALSE
"1504","L020","LITTLE RIVER - RLT15 - VRMP",2017,2017-05-20,"07:15:00","NA",NA,16.1,8.4,85,98.7,FALSE
"1505","M010","MILL BROOK - RML01 - VRMP",2017,2017-05-20,"07:50:00","NA",NA,15,9.15,90.7,228.2,FALSE
"1506","M030","MILL BROOK - RML63 - VRMP",2017,2017-05-20,"08:50:00","NA",NA,16.6,9.23,94.4,17.1,FALSE
"1507","OB010","OTTER BROOK - ROT06 - VRMP",2017,2017-05-20,"09:10:00","NA",NA,12.8,6.56,62.1,101.7,FALSE
"1508","OB010","OTTER BROOK - ROT06 - VRMP",2017,2017-05-20,"09:10:00","D",NA,NA,NA,NA,108.1,FALSE
"1509","OB020","OTTER BROOK-ROT10-VRMP",2017,2017-05-20,"06:02:00","NA",NA,13.3,NA,22.8,NA,FALSE
"1510","P020","PRESUMPSCOT RIVER - R24 - VRMP",2017,2017-05-20,"08:00:00","NA",NA,14.2,10.2,99.4,16,FALSE
"1511","P030","PRESUMPSCOT RIVER - R47 - VRMP",2017,2017-05-20,"08:14:00","NA",NA,14.2,10.34,100.4,26.2,FALSE
"1512","P089","PRESUMPSCOT RIVER - R129 - VRMP",2017,2017-05-20,"07:55:00","NA",NA,13.5,10.6,102.7,7.4,FALSE
"1513","P110","PRESUMPSCOT RIVER - R133 - VRMP",2017,2017-05-20,"07:45:00","NA",NA,13.3,9.75,93.4,7.4,FALSE
"1514","P135","PRESUMPSCOT RIVER - R157 - VRMP",2017,2017-05-20,"07:10:00","NA",NA,13.3,10.76,102.5,13.5,FALSE
"1515","P135","PRESUMPSCOT RIVER - R157 - VRMP",2017,2017-05-20,"08:05:00","D",NA,13.3,9.77,93,12.1,FALSE
"1516","P150","PRESUMPSCOT RIVER - R166 - VRMP",2017,2017-05-20,"06:51:00","NA",NA,13.1,11.26,107.3,7.9,FALSE
"1517","P170","PRESUMPSCOT RIVER - R202 - VRMP",2017,2017-05-20,"07:45:00","NA",NA,12.8,11.33,107,6.3,FALSE
"1518","P200","PRESUMPSCOT RIVER - R225 - VRMP",2017,2017-05-20,"05:05:00","NA",NA,12,NA,98,7.4,FALSE
"1519","PI010","EAST BRANCH PISCATAQUA RIVER - RPSEB05 - VRMP",2017,2017-05-20,"07:30:00","NA",NA,17.1,7.62,79.1,56.5,FALSE
"1520","PI020","PISCATAQUA RIVER - RPS12 - VRMP",2017,2017-05-20,"07:45:00","NA",NA,15.1,9.42,93.7,290.9,FALSE
"1521","PL010","PLEASANT RIVER - RPL06 - VRMP",2017,2017-05-20,"08:00:00","NA",NA,17.8,NA,77.2,71.2,FALSE
"1522","PL020","PLEASANT RIVER - RPL29 - VRMP",2017,2017-05-20,"07:20:00","NA",NA,16.2,NA,83.5,67.7,FALSE
"1523","PL020","PLEASANT RIVER - RPL29 - VRMP",2017,2017-05-20,"07:20:00","D",NA,NA,NA,NA,57.3,FALSE
"1524","PL030","PLEASANT RIVER - RPL37 - VRMP",2017,2017-05-20,"06:15:00","NA",NA,16.3,NA,83.3,83.3,FALSE
"1525","PL040","PLEASANT RIVER - RPL47 - VRMP",2017,2017-05-20,"05:30:00","NA",NA,17,NA,77.5,99,FALSE
"1526","TA010","TANNERY BROOK - RLTTN06 - VRMP",2017,2017-05-20,"07:35:00","NA",NA,14.5,8.56,85,124.6,FALSE
"1527","TA040","TANNERY BROOK-RLTTN21-VRMP",2017,2017-05-20,"07:21:00","NA",NA,11.2,11.25,102.2,93.3,FALSE
"1528","BB010","BAKER BROOK - RPLBK17 - VRMP",2017,2017-06-03,"10:20:00","NA",NA,13.9,9.96,97,56.3,FALSE
"1529","BL010","BLACK BROOK- RBK05 -VRMP",2017,2017-06-03,"07:06:00","NA",NA,11.6,9.55,88.4,114.5,FALSE
"1530","BL020","BLACK BROOK-RBK49-VRMP",2017,2017-06-03,"10:05:00","NA",NA,12.7,7.41,71.1,49.6,FALSE
"1531","DB010","DITCH BROOK - RPL00 - VRMP",2017,2017-06-03,"06:00:00","NA",NA,NA,NA,NA,50.4,FALSE
"1532","DB010","DITCH BROOK - RPL00 - VRMP",2017,2017-06-03,"06:00:00","D",NA,NA,NA,NA,53.8,FALSE
"1533","DG010","DOUGLAS BROOK - RLTNBDG20 - VRMP",2017,2017-06-03,"07:22:00","D",NA,12.4,9.09,84.5,114.5,FALSE
"1534","DG010","DOUGLAS BROOK - RLTNBDG20 - VRMP",2017,2017-06-03,"07:46:00","NA",NA,12.4,12.86,92.5,139.6,FALSE
"1535","IN010","INKHORN BROOK - RIK05 - VRMP",2017,2017-06-03,"07:35:00","NA",NA,12.2,8.3,77.4,115.3,FALSE
"1536","L010","LITTLE RIVER - RLT08 - VRMP",2017,2017-06-03,"07:05:00","NA",NA,12.7,NA,89.5,135.4,FALSE
"1537","L020","LITTLE RIVER - RLT15 - VRMP",2017,2017-06-03,"07:30:00","NA",NA,12.5,NA,93,157.6,FALSE
"1538","M010","MILL BROOK - RML01 - VRMP",2017,2017-06-03,"07:50:00","NA",NA,13.9,10.6,101.8,67,FALSE
"1539","M030","MILL BROOK - RML63 - VRMP",2017,2017-06-03,"07:20:00","NA",NA,16.3,9.19,92.9,33.5,FALSE
"1540","OB010","OTTER BROOK - ROT06 - VRMP",2017,2017-06-03,"07:37:00","NA",NA,11.3,5.33,48.6,54.6,FALSE
"1541","OB020","OTTER BROOK-ROT10-VRMP",2017,2017-06-03,"06:30:00","NA",NA,NA,NA,NA,143.9,FALSE
"1542","P020","PRESUMPSCOT RIVER - R24 - VRMP",2017,2017-06-03,"07:50:00","NA",NA,14.4,10.37,101.5,54.7,FALSE
"1543","P030","PRESUMPSCOT RIVER - R47 - VRMP",2017,2017-06-03,"08:29:00","NA",NA,14.5,11.72,115,55.4,FALSE
"1544","P050","PRESUMPSCOT RIVER - R69 - VRMP",2017,2017-06-03,"07:20:00","NA",NA,14.3,9.55,93.4,53,FALSE
"1545","P060","PRESUMPSCOT RIVER-R76-VRMP",2017,2017-06-03,"08:00:00","NA",NA,14.3,9.7,94.8,47.9,FALSE
"1546","P080","PRESUMPSCOT RIVER - R126 - VRMP",2017,2017-06-03,"09:22:00","NA",NA,14.1,10,98.2,17.1,FALSE
"1547","P089","PRESUMPSCOT RIVER - R129 - VRMP",2017,2017-06-03,"09:06:00","NA",NA,14.3,9.36,90.2,45.7,FALSE
"1548","P110","PRESUMPSCOT RIVER - R133 - VRMP",2017,2017-06-03,"07:23:00","NA",NA,13.7,9.6,92.1,20.3,FALSE
"1549","P135","PRESUMPSCOT RIVER - R157 - VRMP",2017,2017-06-03,"07:22:00","D",NA,13.8,10.43,100.6,17.5,FALSE
"1550","P135","PRESUMPSCOT RIVER - R157 - VRMP",2017,2017-06-03,"07:35:00","NA",NA,13.8,9.53,92,19.9,FALSE
"1551","P150","PRESUMPSCOT RIVER - R166 - VRMP",2017,2017-06-03,"07:02:00","NA",NA,13.8,10.89,105.8,12.2,FALSE
"1552","P170","PRESUMPSCOT RIVER - R202 - VRMP",2017,2017-06-03,"08:26:00","NA",NA,13.9,9.98,96.8,3,FALSE
"1553","P200","PRESUMPSCOT RIVER - R225 - VRMP",2017,2017-06-03,"05:30:00","NA",NA,NA,NA,NA,2,FALSE
"1554","PI010","EAST BRANCH PISCATAQUA RIVER - RPSEB05 - VRMP",2017,2017-06-03,"07:20:00","NA",NA,12.9,9.77,92.6,275.5,FALSE
"1555","PI020","PISCATAQUA RIVER - RPS12 - VRMP",2017,2017-06-03,"07:30:00","NA",NA,13.2,10.3,98.2,81.3,FALSE
"1556","PL010","PLEASANT RIVER - RPL06 - VRMP",2017,2017-06-03,"07:40:00","NA",NA,15.2,NA,91.1,105,FALSE
"1557","PL020","PLEASANT RIVER - RPL29 - VRMP",2017,2017-06-03,"08:10:00","NA",NA,15.1,NA,93.5,73.3,FALSE
"1558","PL030","PLEASANT RIVER - RPL37 - VRMP",2017,2017-06-03,"08:40:00","NA",NA,15.3,NA,93.1,76.6,FALSE
"1559","PL040","PLEASANT RIVER - RPL47 - VRMP",2017,2017-06-03,"05:49:00","NA",NA,NA,NA,NA,260.2,FALSE
"1560","TA010","TANNERY BROOK - RLTTN06 - VRMP",2017,2017-06-03,"08:00:00","NA",NA,12.4,NA,90.8,95.9,FALSE
"1561","TA040","TANNERY BROOK-RLTTN21-VRMP",2017,2017-06-03,"07:43:00","NA",NA,10.5,10.38,92.8,33.6,FALSE
"1562","BB010","BAKER BROOK - RPLBK17 - VRMP",2017,2017-06-17,"08:56:00","NA",NA,14.7,8.94,88,307.6,FALSE
"1563","BL010","BLACK BROOK- RBK05 -VRMP",2017,2017-06-17,"07:45:00","NA",NA,14.3,8.52,83.8,579.4,FALSE
"1564","BL020","BLACK BROOK-RBK49-VRMP",2017,2017-06-17,"08:40:00","NA",NA,14.6,6.02,57.8,231,FALSE
"1565","DB010","DITCH BROOK - RPL00 - VRMP",2017,2017-06-17,"05:50:00","NA",NA,15.8,NA,96.3,117.2,FALSE
"1566","DG010","DOUGLAS BROOK - RLTNBDG20 - VRMP",2017,2017-06-17,"08:06:00","NA",NA,15,9.35,92.7,365.4,FALSE
"1567","IN010","INKHORN BROOK - RIK05 - VRMP",2017,2017-06-17,"07:30:00","NA",NA,15.2,6.03,61.4,816.4,FALSE
"1568","L010","LITTLE RIVER - RLT08 - VRMP",2017,2017-06-17,"07:05:00","NA",NA,15.4,NA,92.5,313,FALSE
"1569","L020","LITTLE RIVER - RLT15 - VRMP",2017,2017-06-17,"07:25:00","NA",NA,15.1,NA,94,325.5,FALSE
"1570","M010","MILL BROOK - RML01 - VRMP",2017,2017-06-17,"07:00:00","NA",NA,15.5,8.97,89.8,866.4,FALSE
"1571","M030","MILL BROOK - RML63 - VRMP",2017,2017-06-17,"07:20:00","NA",NA,20.2,7.82,86.3,88.2,FALSE
"1572","OB010","OTTER BROOK - ROT06 - VRMP",2017,2017-06-17,"07:32:00","NA",NA,13.8,3.84,36.9,435.2,FALSE
"1573","OB020","OTTER BROOK-ROT10-VRMP",2017,2017-06-17,"06:07:00","NA",NA,13.4,NA,59.4,727,FALSE
"1574","P020","PRESUMPSCOT RIVER - R24 - VRMP",2017,2017-06-17,"08:00:00","NA",NA,19.1,8.86,96.8,135.4,FALSE
"1575","P030","PRESUMPSCOT RIVER - R47 - VRMP",2017,2017-06-17,"06:31:00","NA",NA,19.1,9,97,75.4,FALSE
"1576","P050","PRESUMPSCOT RIVER - R69 - VRMP",2017,2017-06-17,"07:15:00","NA",NA,19,8.87,96,72.7,FALSE
"1577","P060","LITTLE RIVER - RLT101- VRMP",2017,2017-06-17,"07:25:00","D",NA,14.8,8.37,82.5,547.5,FALSE
"1578","P060","PRESUMPSCOT RIVER-R76-VRMP",2017,2017-06-17,"07:50:00","NA",NA,19,9.03,97.4,77.6,FALSE
"1579","P065","PRESUMPSCOT RIVER - R81 - VRMP",2017,2017-06-17,"07:00:00","NA",NA,18.9,9.41,101.3,101.4,FALSE
"1580","P080","PRESUMPSCOT RIVER - R126 - VRMP",2017,2017-06-17,"08:17:00","NA",NA,19,9.18,96.8,33.1,FALSE
"1581","P089","PRESUMPSCOT RIVER - R129 - VRMP",2017,2017-06-17,"08:42:00","NA",NA,19,8.66,93.4,25.6,FALSE
"1582","P110","PRESUMPSCOT RIVER - R133 - VRMP",2017,2017-06-17,"07:30:00","NA",NA,18.9,8.06,88.2,41.9,FALSE
"1583","P135","PRESUMPSCOT RIVER - R157 - VRMP",2017,2017-06-17,"07:46:00","NA",NA,18.9,9.36,100.3,103.9,FALSE
"1584","P150","PRESUMPSCOT RIVER - R166 - VRMP",2017,2017-06-17,"07:26:00","NA",NA,19.1,9.73,105.3,13.4,FALSE
"1585","P170","PRESUMPSCOT RIVER - R202 - VRMP",2017,2017-06-17,"08:20:00","NA",NA,18.1,9.14,96.8,8.8,FALSE
"1586","P200","PRESUMPSCOT RIVER - R225 - VRMP",2017,2017-06-17,"05:21:00","NA",NA,18,NA,93.4,130.9,FALSE
"1587","PI010","EAST BRANCH PISCATAQUA RIVER - RPSEB05 - VRMP",2017,2017-06-17,"07:35:00","NA",NA,16.7,7.47,76.9,248.1,FALSE
"1588","PI020","PISCATAQUA RIVER - RPS12 - VRMP",2017,2017-06-17,"07:50:00","NA",NA,15,9.6,95.3,435.2,FALSE
"1589","PL010","PLEASANT RIVER - RPL06 - VRMP",2017,2017-06-17,"07:00:00","NA",NA,16.7,NA,84.1,139.6,FALSE
"1590","PL020","PLEASANT RIVER - RPL29 - VRMP",2017,2017-06-17,"06:45:00","NA",NA,15.9,NA,90.4,186,FALSE
"1591","PL030","PLEASANT RIVER - RPL37 - VRMP",2017,2017-06-17,"06:35:00","NA",NA,15.9,NA,88.5,193.5,FALSE
"1592","PL040","PLEASANT RIVER - RPL47 - VRMP",2017,2017-06-17,"05:40:00","NA",NA,16,NA,78.8,365.4,FALSE
"1593","TA010","TANNERY BROOK - RLTTN06 - VRMP",2017,2017-06-17,"07:48:00","NA",NA,14.3,NA,86,344.8,FALSE
"1594","TA040","TANNERY BROOK-RLTTN21-VRMP",2017,2017-06-17,"07:51:00","NA",NA,13,10.08,95.5,231,FALSE
"1595","BB010","BAKER BROOK - RPLBK17 - VRMP",2017,2017-07-01,"08:45:00","NA",NA,19,8.07,87.8,387.3,FALSE
"1596","BL010","BLACK BROOK- RBK05 -VRMP",2017,2017-07-01,"07:31:00","NA",NA,18.3,8.55,91.4,435.2,FALSE
"1597","BL020","BLACK BROOK-RBK49-VRMP",2017,2017-07-01,"08:30:00","NA",NA,17.8,6.54,69.4,NA,FALSE
"1598","CW010","COLLEY WRIGHT BROOK - RCW10 - VRMP",2017,2017-07-01,"08:10:00","NA",NA,18.1,8.62,91.6,NA,FALSE
"1599","CW020","COLLEY WRIGHT BROOK - RCW28 - VRMP",2017,2017-07-01,"08:34:00","NA",NA,18.2,8.81,93,NA,FALSE
"1600","DB010","DITCH BROOK - RPL00 - VRMP",2017,2017-07-01,"06:17:00","NA",NA,21.8,8.33,95,67.7,FALSE
"1601","DG010","DOUGLAS BROOK - RLTNBDG20 - VRMP",2017,2017-07-01,"07:45:00","NA",NA,17.7,8.43,88.6,307.6,FALSE
"1602","IN010","INKHORN BROOK - RIK05 - VRMP",2017,2017-07-01,"08:30:00","NA",NA,NA,NA,NA,285.1,FALSE
"1603","L010","LITTLE RIVER - RLT08 - VRMP",2017,2017-07-01,"07:20:00","NA",NA,17.6,NA,94.2,410.6,FALSE
